Date,Date_ISO,Weekday,Year,Month,Month_Name,Day,URL,Notes,Display
02/04/2023,2023-04-02,יום ראשון,2023,4,אפריל,2,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_0204323.mp3,,יום ראשון | 02/04/2023
03/04/2023,2023-04-03,יום שני,2023,4,אפריל,3,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_0304323.mp3,,יום שני | 03/04/2023
04/04/2023,2023-04-04,יום שלישי,2023,4,אפריל,4,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_0404323.mp3,,יום שלישי | 04/04/2023
16/04/2023,2023-04-16,יום ראשון,2023,4,אפריל,16,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_160423.mp3,,יום ראשון | 16/04/2023
17/04/2023,2023-04-17,יום שני,2023,4,אפריל,17,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_170423.mp3,,יום שני | 17/04/2023
19/04/2023,2023-04-19,יום רביעי,2023,4,אפריל,19,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_190423.mp3,,יום רביעי | 19/04/2023
20/04/2023,2023-04-20,יום חמישי,2023,4,אפריל,20,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_200423.mp3,,יום חמישי | 20/04/2023
23/04/2023,2023-04-23,יום ראשון,2023,4,אפריל,23,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_230423.mp3,,יום ראשון | 23/04/2023
24/04/2023,2023-04-24,יום שני,2023,4,אפריל,24,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_240423.mp3,,יום שני | 24/04/2023
30/04/2023,2023-04-30,יום ראשון,2023,4,אפריל,30,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_300423.mp3,,יום ראשון | 30/04/2023
01/05/2023,2023-05-01,יום שני,2023,5,מאי,1,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_010523.mp3,,יום שני | 01/05/2023
02/05/2023,2023-05-02,יום שלישי,2023,5,מאי,2,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_020523.mp3,,יום שלישי | 02/05/2023
03/05/2023,2023-05-03,יום רביעי,2023,5,מאי,3,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_030523.mp3,,יום רביעי | 03/05/2023
04/05/2023,2023-05-04,יום חמישי,2023,5,מאי,4,https://a99.mediacast.co.il/99fm/mediafiles/haboker_full_040523.mp3,,יום חמישי | 04/05/2023
