Date,Date_ISO,Weekday,Year,Month,Month_Name,Day,URL,Notes,Display
01/01/2013,2013-01-01,יום שלישי,2013,1,ינואר,1,https://a99.mediacast.co.il/99fm/mediafiles/full_01_01_13.mp3,,יום שלישי | 01/01/2013
02/01/2013,2013-01-02,יום רביעי,2013,1,ינואר,2,https://a99.mediacast.co.il/99fm/mediafiles/full_02_01_13.mp3,,יום רביעי | 02/01/2013
03/01/2013,2013-01-03,יום חמישי,2013,1,ינואר,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_01_13.mp3,,יום חמישי | 03/01/2013
06/01/2013,2013-01-06,יום ראשון,2013,1,ינואר,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_01_13.mp3,,יום ראשון | 06/01/2013
07/01/2013,2013-01-07,יום שני,2013,1,ינואר,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_01_13.mp3,,יום שני | 07/01/2013
08/01/2013,2013-01-08,יום שלישי,2013,1,ינואר,8,https://a99.mediacast.co.il/99fm/mediafiles/full_08_01_13.mp3,,יום שלישי | 08/01/2013
09/01/2013,2013-01-09,יום רביעי,2013,1,ינואר,9,https://a99.mediacast.co.il/99fm/mediafiles/full_09_01_13.mp3,,יום רביעי | 09/01/2013
10/01/2013,2013-01-10,יום חמישי,2013,1,ינואר,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_01_13.mp3,,יום חמישי | 10/01/2013
13/01/2013,2013-01-13,יום ראשון,2013,1,ינואר,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_01_13.mp3,,יום ראשון | 13/01/2013
14/01/2013,2013-01-14,יום שני,2013,1,ינואר,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_01_13.mp3,,יום שני | 14/01/2013
15/01/2013,2013-01-15,יום שלישי,2013,1,ינואר,15,https://a99.mediacast.co.il/99fm/mediafiles/full_15_01_13.mp3,,יום שלישי | 15/01/2013
16/01/2013,2013-01-16,יום רביעי,2013,1,ינואר,16,https://a99.mediacast.co.il/99fm/mediafiles/full_16_01_13.mp3,,יום רביעי | 16/01/2013
17/01/2013,2013-01-17,יום חמישי,2013,1,ינואר,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_01_13.mp3,,יום חמישי | 17/01/2013
20/01/2013,2013-01-20,יום ראשון,2013,1,ינואר,20,https://a99.mediacast.co.il/99fm/mediafiles/full_20_01_13.mp3,,יום ראשון | 20/01/2013
21/01/2013,2013-01-21,יום שני,2013,1,ינואר,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_01_13.mp3,,יום שני | 21/01/2013
22/01/2013,2013-01-22,יום שלישי,2013,1,ינואר,22,https://a99.mediacast.co.il/99fm/mediafiles/full_22_01_13.mp3,,יום שלישי | 22/01/2013
23/01/2013,2013-01-23,יום רביעי,2013,1,ינואר,23,https://a99.mediacast.co.il/99fm/mediafiles/full_23_01_13.mp3,,יום רביעי | 23/01/2013
24/01/2013,2013-01-24,יום חמישי,2013,1,ינואר,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_01_13.mp3,,יום חמישי | 24/01/2013
27/01/2013,2013-01-27,יום ראשון,2013,1,ינואר,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_01_13.mp3,,יום ראשון | 27/01/2013
28/01/2013,2013-01-28,יום שני,2013,1,ינואר,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_01_13.mp3,,יום שני | 28/01/2013
29/01/2013,2013-01-29,יום שלישי,2013,1,ינואר,29,https://a99.mediacast.co.il/99fm/mediafiles/full_29_01_13.mp3,,יום שלישי | 29/01/2013
30/01/2013,2013-01-30,יום רביעי,2013,1,ינואר,30,https://a99.mediacast.co.il/99fm/mediafiles/full_30_01_13.mp3,,יום רביעי | 30/01/2013
31/01/2013,2013-01-31,יום חמישי,2013,1,ינואר,31,https://a99.mediacast.co.il/99fm/mediafiles/full_31_01_13.mp3,,יום חמישי | 31/01/2013
03/02/2013,2013-02-03,יום ראשון,2013,2,פברואר,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_02_13.mp3,,יום ראשון | 03/02/2013
04/02/2013,2013-02-04,יום שני,2013,2,פברואר,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_02_13.mp3,,יום שני | 04/02/2013
05/02/2013,2013-02-05,יום שלישי,2013,2,פברואר,5,https://a99.mediacast.co.il/99fm/mediafiles/full_05_02_13.mp3,,יום שלישי | 05/02/2013
06/02/2013,2013-02-06,יום רביעי,2013,2,פברואר,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_02_13.mp3,,יום רביעי | 06/02/2013
07/02/2013,2013-02-07,יום חמישי,2013,2,פברואר,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_02_13.mp3,,יום חמישי | 07/02/2013
10/02/2013,2013-02-10,יום ראשון,2013,2,פברואר,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_02_13.mp3,,יום ראשון | 10/02/2013
11/02/2013,2013-02-11,יום שני,2013,2,פברואר,11,https://a99.mediacast.co.il/99fm/mediafiles/full_11_02_13.mp3,,יום שני | 11/02/2013
12/02/2013,2013-02-12,יום שלישי,2013,2,פברואר,12,https://a99.mediacast.co.il/99fm/mediafiles/full_12_02_13.mp3,,יום שלישי | 12/02/2013
13/02/2013,2013-02-13,יום רביעי,2013,2,פברואר,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_02_13.mp3,,יום רביעי | 13/02/2013
14/02/2013,2013-02-14,יום חמישי,2013,2,פברואר,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_02_13.mp3,,יום חמישי | 14/02/2013
17/02/2013,2013-02-17,יום ראשון,2013,2,פברואר,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_02_13.mp3,,יום ראשון | 17/02/2013
18/02/2013,2013-02-18,יום שני,2013,2,פברואר,18,https://a99.mediacast.co.il/99fm/mediafiles/full_18_02_13.mp3,,יום שני | 18/02/2013
19/02/2013,2013-02-19,יום שלישי,2013,2,פברואר,19,https://a99.mediacast.co.il/99fm/mediafiles/full_19_02_13.mp3,,יום שלישי | 19/02/2013
20/02/2013,2013-02-20,יום רביעי,2013,2,פברואר,20,https://a99.mediacast.co.il/99fm/mediafiles/full_20_02_13.mp3,,יום רביעי | 20/02/2013
21/02/2013,2013-02-21,יום חמישי,2013,2,פברואר,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_02_13.mp3,,יום חמישי | 21/02/2013
24/02/2013,2013-02-24,יום ראשון,2013,2,פברואר,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_02_13.mp3,,יום ראשון | 24/02/2013
25/02/2013,2013-02-25,יום שני,2013,2,פברואר,25,https://a99.mediacast.co.il/99fm/mediafiles/full_25_02_13.mp3,,יום שני | 25/02/2013
26/02/2013,2013-02-26,יום שלישי,2013,2,פברואר,26,https://a99.mediacast.co.il/99fm/mediafiles/full_26_02_13.mp3,,יום שלישי | 26/02/2013
27/02/2013,2013-02-27,יום רביעי,2013,2,פברואר,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_02_13.mp3,,יום רביעי | 27/02/2013
28/02/2013,2013-02-28,יום חמישי,2013,2,פברואר,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_02_13.mp3,,יום חמישי | 28/02/2013
03/03/2013,2013-03-03,יום ראשון,2013,3,מרץ,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_03_13.mp3,,יום ראשון | 03/03/2013
04/03/2013,2013-03-04,יום שני,2013,3,מרץ,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_03_13.mp3,,יום שני | 04/03/2013
05/03/2013,2013-03-05,יום שלישי,2013,3,מרץ,5,https://a99.mediacast.co.il/99fm/mediafiles/full_05_03_13.mp3,,יום שלישי | 05/03/2013
06/03/2013,2013-03-06,יום רביעי,2013,3,מרץ,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_03_13.mp3,,יום רביעי | 06/03/2013
07/03/2013,2013-03-07,יום חמישי,2013,3,מרץ,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_03_13.mp3,,יום חמישי | 07/03/2013
10/03/2013,2013-03-10,יום ראשון,2013,3,מרץ,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_03_13.mp3,,יום ראשון | 10/03/2013
11/03/2013,2013-03-11,יום שני,2013,3,מרץ,11,https://a99.mediacast.co.il/99fm/mediafiles/full_11_03_13.mp3,,יום שני | 11/03/2013
12/03/2013,2013-03-12,יום שלישי,2013,3,מרץ,12,https://a99.mediacast.co.il/99fm/mediafiles/full_12_03_13.mp3,,יום שלישי | 12/03/2013
13/03/2013,2013-03-13,יום רביעי,2013,3,מרץ,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_03_13.mp3,,יום רביעי | 13/03/2013
14/03/2013,2013-03-14,יום חמישי,2013,3,מרץ,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_03_13.mp3,,יום חמישי | 14/03/2013
17/03/2013,2013-03-17,יום ראשון,2013,3,מרץ,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_03_13.mp3,,יום ראשון | 17/03/2013
18/03/2013,2013-03-18,יום שני,2013,3,מרץ,18,https://a99.mediacast.co.il/99fm/mediafiles/full_18_03_13.mp3,,יום שני | 18/03/2013
19/03/2013,2013-03-19,יום שלישי,2013,3,מרץ,19,https://a99.mediacast.co.il/99fm/mediafiles/full_19_03_13.mp3,,יום שלישי | 19/03/2013
20/03/2013,2013-03-20,יום רביעי,2013,3,מרץ,20,https://a99.mediacast.co.il/99fm/mediafiles/full_20_03_13.mp3,,יום רביעי | 20/03/2013
21/03/2013,2013-03-21,יום חמישי,2013,3,מרץ,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_03_13.mp3,,יום חמישי | 21/03/2013
24/03/2013,2013-03-24,יום ראשון,2013,3,מרץ,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_03_13.mp3,,יום ראשון | 24/03/2013
02/04/2013,2013-04-02,יום שלישי,2013,4,אפריל,2,https://a99.mediacast.co.il/99fm/mediafiles/full_02_04_13.mp3,,יום שלישי | 02/04/2013
03/04/2013,2013-04-03,יום רביעי,2013,4,אפריל,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_04_13.mp3,,יום רביעי | 03/04/2013
04/04/2013,2013-04-04,יום חמישי,2013,4,אפריל,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_04_13.mp3,,יום חמישי | 04/04/2013
